Angle (degrees),Height,Peça,Scan,Iteração,Part,stepdown,tool diameter,input angle,input height
70.38339515534054,82.5121331456923,VIII,markers,4,part2,0.7,12,70,82.4
70.20096810334242,82.65812611832035,VIII,markers,5,part1,0.7,12,70,82.4
70.21836195272508,82.5908407306531,VIII,markers,5,part2,0.7,12,70,82.4
70.46082400195031,82.53875898802539,VIII,markers,6,part1,0.7,12,70,82.4
69.77832042873622,82.49627291732429,VIII,markers,6,part2,0.7,12,70,82.4
70.64344158267528,82.46262360609008,VIII,markers,7,part1,0.7,12,70,82.4
69.80583466359661,82.51142255305064,VIII,markers,7,part2,0.7,12,70,82.4
70.49251648197566,82.46806457314777,VIII,markers,8,part1,0.7,12,70,82.4
69.82935346422938,82.51225450921706,VIII,markers,8,part2,0.7,12,70,82.4
70.47945913983695,82.79109805537901,VIII,markers,1,part1,0.7,12,70,82.4
69.89486224054457,82.24441979264341,VIII,markers,1,part2,0.7,12,70,82.4
70.3453136490649,82.18570396371764,VIII,markers,2,part1,0.7,12,70,82.4
69.8125726876255,82.48117939945118,VIII,markers,2,part2,0.7,12,70,82.4
70.60423521394891,82.66474891163807,VIII,markers,3,part1,0.7,12,70,82.4
69.72047211950989,82.3569843467649,VIII,markers,3,part2,0.7,12,70,82.4
70.48544179497377,82.51172810252162,VIII,markers,4,part1,0.7,12,70,82.4
69.48327387012948,82.30234772380459,VIII,markers,4,part2,0.7,12,70,82.4
70.5456524672029,82.30271673589482,VIII,markers,5,part1,0.7,12,70,82.4
69.72939166028799,82.3352614500948,VIII,markers,5,part2,0.7,12,70,82.4
70.47893898573989,82.3940995421733,VIII,markers,6,part1,0.7,12,70,82.4
69.98363577612048,82.74657000427004,VIII,markers,6,part2,0.7,12,70,82.4
70.39099140510476,82.34923600749454,VIII,markers,7,part1,0.7,12,70,82.4
70.2042479412928,82.80952574533622,VIII,markers,7,part2,0.7,12,70,82.4
70.2055349595326,82.29046173657143,VIII,markers,8,part1,0.7,12,70,82.4
70.31305843104977,82.81720374039959,VIII,markers,8,part2,0.7,12,70,82.4
38.843905810411,24.428729042426827,VII,markers,1,part1,0.7,12,40,25.2
38.824873811165205,24.21935380005195,VII,markers,1,part2,0.7,12,40,25.2
39.12312821729488,24.406542010043573,VII,markers,2,part1,0.7,12,40,25.2
38.87622932852183,24.533973335867856,VII,markers,2,part2,0.7,12,40,25.2
38.79319259943665,24.5390251226641,VII,markers,3,part1,0.7,12,40,25.2
38.54771550748608,24.37272578626753,VII,markers,3,part2,0.7,12,40,25.2
38.99621711028513,24.632330972519828,VII,markers,4,part1,0.7,12,40,25.2
38.7051582318036,24.497433581363637,VII,markers,4,part2,0.7,12,40,25.2
39.01693333711872,24.489938417533104,VII,markers,5,part1,0.7,12,40,25.2
38.64539014052283,24.57532841202078,VII,markers,5,part2,0.7,12,40,25.2
38.959426761073935,24.3165843511037,VII,markers,6,part1,0.7,12,40,25.2
38.8982990765104,24.595976047279763,VII,markers,6,part2,0.7,12,40,25.2
39.15825368078008,24.54046023414589,VII,markers,7,part1,0.7,12,40,25.2
38.68947851356586,24.54300596467778,VII,markers,7,part2,0.7,12,40,25.2
39.26183730782729,24.409679545064066,VII,markers,8,part1,0.7,12,40,25.2
38.82434770156469,24.58197871250256,VII,markers,8,part2,0.7,12,40,25.2
38.9107464585547,24.44486587937037,VII,markers,1,part1,0.7,12,40,25.2
39.15566461777728,24.552984614733337,VII,markers,1,part2,0.7,12,40,25.2
38.9663407836736,24.34525423154625,VII,markers,2,part1,0.7,12,40,25.2
38.79361658874114,24.568014139512677,VII,markers,2,part2,0.7,12,40,25.2
38.91954146647564,24.42093343102941,VII,markers,3,part1,0.7,12,40,25.2
38.8430798783428,24.655372488125,VII,markers,3,part2,0.7,12,40,25.2
39.22270129985491,24.34206350905161,VII,markers,4,part1,0.7,12,40,25.2
38.83768861500623,24.5045831774036,VII,markers,4,part2,0.7,12,40,25.2
39.38715719364287,24.165841277610344,VII,markers,5,part1,0.7,12,40,25.2
38.75436370275669,24.471956756406254,VII,markers,5,part2,0.7,12,40,25.2
39.30510133528812,24.48230456113095,VII,markers,6,part1,0.7,12,40,25.2
38.6917919899126,24.38236036194595,VII,markers,6,part2,0.7,12,40,25.2
39.24018648447946,24.51112387673296,VII,markers,7,part1,0.7,12,40,25.2
39.02964773868981,24.523225619356573,VII,markers,7,part2,0.7,12,40,25.2
39.10472657091496,24.556998114024307,VII,markers,8,part1,0.7,12,40,25.2
38.73026003226195,24.46021312502084,VII,markers,8,part2,0.7,12,40,25.2
38.837725366234,24.58353581654436,VII,markers,1,part1,0.7,12,40,25.2
39.165993942595705,24.58597612683333,VII,markers,1,part2,0.7,12,40,25.2
38.94900999277678,24.293031624338678,VII,markers,2,part1,0.7,12,40,25.2
38.8139939261608,24.505489572447622,VII,markers,2,part2,0.7,12,40,25.2
39.14166861899283,24.545560152147623,VII,markers,3,part1,0.7,12,40,25.2
39.59090072534994,24.45706785849616,VII,markers,3,part2,0.7,12,40,25.2
39.108591321140686,24.496225831394227,VII,markers,4,part1,0.7,12,40,25.2
38.85786622911615,24.672957660769697,VII,markers,4,part2,0.7,12,40,25.2
39.00718171760288,24.428335806692427,VII,markers,5,part1,0.7,12,40,25.2
38.89543299750232,24.58624407066224,VII,markers,5,part2,0.7,12,40,25.2
38.75818884398857,24.27605335128904,VII,markers,6,part1,0.7,12,40,25.2
38.588224274966365,24.49920575822201,VII,markers,6,part2,0.7,12,40,25.2
39.33284291077574,24.353473000273503,VII,markers,7,part1,0.7,12,40,25.2
38.68053730274946,24.515820805392856,VII,markers,7,part2,0.7,12,40,25.2
38.80738469067609,24.44156049338352,VII,markers,8,part1,0.7,12,40,25.2
38.67874911650687,24.6069057842816,VII,markers,8,part2,0.7,12,40,25.2
39.04977648409848,24.78029590802588,VII,markers,1,part1,0.7,12,40,25.2
38.539559068994365,24.20983932777381,VII,markers,1,part2,0.7,12,40,25.2
38.74039896073088,24.366986957733783,VII,markers,2,part1,0.7,12,40,25.2
38.75138394526833,24.757365684626723,VII,markers,2,part2,0.7,12,40,25.2
39.16678679944619,24.787483989515152,VII,markers,3,part1,0.7,12,40,25.2
38.706128896101056,24.35608846061143,VII,markers,3,part2,0.7,12,40,25.2
39.08890312176717,24.640650927913843,VII,markers,4,part1,0.7,12,40,25.2
39.01287253861062,24.473329302222687,VII,markers,4,part2,0.7,12,40,25.2
39.483652232069296,24.6415221361608,VII,markers,5,part1,0.7,12,40,25.2
38.97835888585643,24.54454132599677,VII,markers,5,part2,0.7,12,40,25.2
38.84482590003004,23.9804291163814,VII,markers,6,part1,0.7,12,40,25.2
39.0435007682338,24.82201788247059,VII,markers,6,part2,0.7,12,40,25.2
38.52497024482326,23.826918951040003,VII,markers,7,part1,0.7,12,40,25.2
39.07227225600675,24.75174909842857,VII,markers,7,part2,0.7,12,40,25.2
38.58490128907049,23.86701637077976,VII,markers,8,part1,0.7,12,40,25.2
38.94743822539871,24.76730044338333,VII,markers,8,part2,0.7,12,40,25.2
69.7713424720446,82.2627927115368,VI,markers,1,part1,0.3,12,70,82.4
70.44704822198433,82.11364297772919,VI,markers,1,part2,0.3,12,70,82.4
70.14348516379368,82.34187600093549,VI,markers,2,part1,0.3,12,70,82.4
70.12577075354604,82.36266176686298,VI,markers,2,part2,0.3,12,70,82.4
69.88697370186081,82.40813583409128,VI,markers,3,part1,0.3,12,70,82.4
70.44235593036765,82.28932610834273,VI,markers,3,part2,0.3,12,70,82.4
69.92134202643722,82.45498125806337,VI,markers,4,part1,0.3,12,70,82.4
70.45343351795613,82.39629491116429,VI,markers,4,part2,0.3,12,70,82.4
70.07002558221987,82.35362206467566,VI,markers,5,part1,0.3,12,70,82.4
70.41235490447515,82.38351503372144,VI,markers,5,part2,0.3,12,70,82.4
70.2227282849985,82.3160278662,VI,markers,6,part1,0.3,12,70,82.4
69.91877965562446,82.43846549317837,VI,markers,6,part2,0.3,12,70,82.4
70.22042397530153,82.26588437098727,VI,markers,7,part1,0.3,12,70,82.4
69.88183893014477,82.48510172885715,VI,markers,7,part2,0.3,12,70,82.4
70.24469053370194,82.14408346197526,VI,markers,8,part1,0.3,12,70,82.4
69.78954610360643,82.35692517971826,VI,markers,8,part2,0.3,12,70,82.4
70.03576844136879,82.52625087816459,VI,markers,1,part1,0.3,12,70,82.4
70.24676176469175,82.13398581359957,VI,markers,1,part2,0.3,12,70,82.4
69.98946333424006,82.47253102427744,VI,markers,2,part1,0.3,12,70,82.4
70.25397292353874,82.26182747222276,VI,markers,2,part2,0.3,12,70,82.4
69.96828759347767,82.38857689440547,VI,markers,3,part1,0.3,12,70,82.4
70.32044724277672,81.9588696886389,VI,markers,3,part2,0.3,12,70,82.4
69.86357602956181,82.40226713667106,VI,markers,4,part1,0.3,12,70,82.4
70.33341315149698,81.97223578455065,VI,markers,4,part2,0.3,12,70,82.4
69.88306788047585,82.47458664461111,VI,markers,5,part1,0.3,12,70,82.4
70.28151994427505,82.09508954059082,VI,markers,5,part2,0.3,12,70,82.4
69.96938836168803,82.39524563801645,VI,markers,6,part1,0.3,12,70,82.4
70.09894449710856,82.33046225918751,VI,markers,6,part2,0.3,12,70,82.4
70.0942654272407,82.38841786112626,VI,markers,7,part1,0.3,12,70,82.4
70.0402103298265,82.42840408782631,VI,markers,7,part2,0.3,12,70,82.4
70.19790198021373,82.36039504422857,VI,markers,8,part1,0.3,12,70,82.4
70.03046658304329,82.47924314472073,VI,markers,8,part2,0.3,12,70,82.4
69.75157380576647,82.20724705375,VI,markers,1,part1,0.3,12,70,82.4
70.23117571780483,82.00620099326859,VI,markers,1,part2,0.3,12,70,82.4
69.99535915959707,82.25830799597023,VI,markers,2,part1,0.3,12,70,82.4
70.32163949972102,82.34934722288298,VI,markers,2,part2,0.3,12,70,82.4
69.68471663008997,82.1485798567,VI,markers,3,part1,0.3,12,70,82.4
70.30415861859312,81.99104111001492,VI,markers,3,part2,0.3,12,70,82.4
69.74621178143458,82.16114264375254,VI,markers,4,part1,0.3,12,70,82.4
70.38290413065108,82.1406128733625,VI,markers,4,part2,0.3,12,70,82.4
69.82950648362078,82.23250294676961,VI,markers,5,part1,0.3,12,70,82.4
70.41478139022811,82.25579922076973,VI,markers,5,part2,0.3,12,70,82.4
70.19253795648474,82.21726102131448,VI,markers,6,part1,0.3,12,70,82.4
70.12920623278396,82.35684039830174,VI,markers,6,part2,0.3,12,70,82.4
70.24545098843026,82.21545299151397,VI,markers,7,part1,0.3,12,70,82.4
69.88951041324617,82.37355899208903,VI,markers,7,part2,0.3,12,70,82.4
70.27028425520795,82.22417977797144,VI,markers,8,part1,0.3,12,70,82.4
69.82391234918278,82.37108615100772,VI,markers,8,part2,0.3,12,70,82.4
69.99778382811307,82.44699556496342,VI,markers,1,part1,0.3,12,70,82.4
70.28394383606236,81.97909948054881,VI,markers,1,part2,0.3,12,70,82.4
70.35053004142333,82.35232052642856,VI,markers,2,part1,0.3,12,70,82.4
69.93826109140191,82.37508238745023,VI,markers,2,part2,0.3,12,70,82.4
70.07695652717112,82.49815653365333,VI,markers,3,part1,0.3,12,70,82.4
70.25422512619512,82.17175207309229,VI,markers,3,part2,0.3,12,70,82.4
70.11663002462191,82.40998585112222,VI,markers,4,part1,0.3,12,70,82.4
70.1813259002137,82.24991571770695,VI,markers,4,part2,0.3,12,70,82.4
70.1375641368823,82.36020700265225,VI,markers,5,part1,0.3,12,70,82.4
70.09830032534043,82.28427936848334,VI,markers,5,part2,0.3,12,70,82.4
70.41487531754468,82.24389600021391,VI,markers,6,part1,0.3,12,70,82.4
70.01606780489715,82.45516540052819,VI,markers,6,part2,0.3,12,70,82.4
70.37457641336665,82.06590810515269,VI,markers,7,part1,0.3,12,70,82.4
70.04163447239276,82.47739034924038,VI,markers,7,part2,0.3,12,70,82.4
70.40747172127585,81.98693581089216,VI,markers,8,part1,0.3,12,70,82.4
69.99834382435517,82.45965670476903,VI,markers,8,part2,0.3,12,70,82.4
39.61152383588786,24.983505921181955,V,markers,1,part1,0.3,12,40,25.2
38.6232211392159,24.959846834227267,V,markers,1,part2,0.3,12,40,25.2
39.236290196137496,25.01393535804404,V,markers,2,part1,0.3,12,40,25.2
39.35821823924629,24.99539503061795,V,markers,2,part2,0.3,12,40,25.2
39.36141215826382,24.87137264783333,V,markers,3,part1,0.3,12,40,25.2
38.91556812629591,25.022785229178734,V,markers,3,part2,0.3,12,40,25.2
39.37794098143137,24.915248578111115,V,markers,4,part1,0.3,12,40,25.2
39.14935275736684,25.10284857236372,V,markers,4,part2,0.3,12,40,25.2
39.34432263727864,24.84338186287391,V,markers,5,part1,0.3,12,40,25.2
39.14554549613276,24.950920911481862,V,markers,5,part2,0.3,12,40,25.2
39.077227666742,24.951485823439743,V,markers,6,part1,0.3,12,40,25.2
39.50752082305057,24.806126154742422,V,markers,6,part2,0.3,12,40,25.2
38.98342342952584,24.92491066523389,V,markers,7,part1,0.3,12,40,25.2
39.21871797843697,24.88576734370146,V,markers,7,part2,0.3,12,40,25.2
38.89346609982858,24.993895556402272,V,markers,8,part1,0.3,12,40,25.2
39.56687061119776,24.82451944387701,V,markers,8,part2,0.3,12,40,25.2
39.33690268847152,24.69573426313648,V,markers,1,part1,0.3,12,40,25.2
38.89304967879371,24.925211538756248,V,markers,1,part2,0.3,12,40,25.2
39.29969471811752,24.86296292038783,V,markers,2,part1,0.3,12,40,25.2
39.22035121464135,24.91229662570008,V,markers,2,part2,0.3,12,40,25.2
39.138128567669504,24.694875445812634,V,markers,3,part1,0.3,12,40,25.2
38.78037399420678,24.77543503002463,V,markers,3,part2,0.3,12,40,25.2
38.96154795167023,24.831936449437347,V,markers,4,part1,0.3,12,40,25.2
38.85997888124371,24.7722732659006,V,markers,4,part2,0.3,12,40,25.2
39.22423432455997,24.792850644661424,V,markers,5,part1,0.3,12,40,25.2
38.74928786744195,24.905681477292905,V,markers,5,part2,0.3,12,40,25.2
39.27654314283091,24.901455220515874,V,markers,6,part1,0.3,12,40,25.2
38.95520904107318,24.812273521925,V,markers,6,part2,0.3,12,40,25.2
39.04329503210169,24.91272195443571,V,markers,7,part1,0.3,12,40,25.2
39.12261227472485,24.854938222961543,V,markers,7,part2,0.3,12,40,25.2
38.93312280356798,24.869954777597915,V,markers,8,part1,0.3,12,40,25.2
38.91982814071955,24.806276128916664,V,markers,8,part2,0.3,12,40,25.2
39.16845668500724,24.545664496333696,V,markers,1,part1,0.3,12,40,25.2
38.92132058055869,24.76094585600092,V,markers,1,part2,0.3,12,40,25.2
39.06824956505345,24.81532327268116,V,markers,2,part1,0.3,12,40,25.2
39.11562329373938,24.866170671238724,V,markers,2,part2,0.3,12,40,25.2
39.1732876436858,24.76818978153741,V,markers,3,part1,0.3,12,40,25.2
38.63069136519552,24.771045030817437,V,markers,3,part2,0.3,12,40,25.2
39.10238436838495,24.772315991621923,V,markers,4,part1,0.3,12,40,25.2
38.68139458083781,24.87477802883164,V,markers,4,part2,0.3,12,40,25.2
38.958364627920005,24.777610356657146,V,markers,5,part1,0.3,12,40,25.2
38.81132925780245,24.73269391669608,V,markers,5,part2,0.3,12,40,25.2
38.958364627920005,24.777610356657146,V,markers,6,part1,0.3,12,40,25.2
38.81132925780245,24.73269391669608,V,markers,6,part2,0.3,12,40,25.2
39.11582201527565,24.83651032081176,V,markers,7,part1,0.3,12,40,25.2
39.08432453539847,24.532786696086685,V,markers,7,part2,0.3,12,40,25.2
38.73108403472323,24.854345647592456,V,markers,8,part1,0.3,12,40,25.2
39.08046379955491,24.790582334800003,V,markers,8,part2,0.3,12,40,25.2
39.01224534750654,24.80008221198529,V,markers,1,part1,0.3,12,40,25.2
38.61880695501871,24.729042919452745,V,markers,1,part2,0.3,12,40,25.2
39.35885667836035,24.77073965816969,V,markers,2,part1,0.3,12,40,25.2
39.15170732568596,24.794052760743558,V,markers,2,part2,0.3,12,40,25.2
39.04260376879836,24.810184921057143,V,markers,3,part1,0.3,12,40,25.2
39.01835526010221,24.841764693540544,V,markers,3,part2,0.3,12,40,25.2
39.15587233243672,24.855626607167693,V,markers,4,part1,0.3,12,40,25.2
38.844287258782494,24.897456418932844,V,markers,4,part2,0.3,12,40,25.2
39.23170075808697,24.73969116058948,V,markers,5,part1,0.3,12,40,25.2
38.74146675135623,24.91141686058513,V,markers,5,part2,0.3,12,40,25.2
38.86326564842842,24.920648501738093,V,markers,6,part1,0.3,12,40,25.2
38.93608062293927,24.75312363367168,V,markers,6,part2,0.3,12,40,25.2
38.92573632059388,24.952069081725,V,markers,7,part1,0.3,12,40,25.2
39.25369425134912,24.75628647890612,V,markers,7,part2,0.3,12,40,25.2
38.69299617057182,24.89232038268718,V,markers,8,part1,0.3,12,40,25.2
38.859373260267,24.805284033970587,V,markers,8,part2,0.3,12,40,25.2
39.19626212285693,24.60951127177273,XIII,markers,1,part1,0.3,16,40,25.2
39.26836490607062,24.64080976238551,XIII,markers,1,part2,0.3,16,40,25.2
39.2191597889443,24.67347156145495,XIII,markers,2,part1,0.3,16,40,25.2
39.31817522481795,24.68504414733081,XIII,markers,2,part2,0.3,16,40,25.2
38.9756608416092,24.553328498188588,XIII,markers,3,part1,0.3,16,40,25.2
39.38274152527649,24.776603487572984,XIII,markers,3,part2,0.3,16,40,25.2
39.101127486205016,24.641703307409266,XIII,markers,4,part1,0.3,16,40,25.2
39.3671849623321,24.560991614257144,XIII,markers,4,part2,0.3,16,40,25.2
39.101127486205016,24.641703307409266,XIII,markers,5,part1,0.3,16,40,25.2
39.3671849623321,24.560991614257144,XIII,markers,5,part2,0.3,16,40,25.2
39.17544680674708,24.57903710741544,XIII,markers,6,part1,0.3,16,40,25.2
39.41273427602922,24.628759456432427,XIII,markers,6,part2,0.3,16,40,25.2
39.10968262430055,24.71149588409971,XIII,markers,7,part1,0.3,16,40,25.2
38.76669813987163,24.77166554588851,XIII,markers,7,part2,0.3,16,40,25.2
38.85858148226022,24.624900143311116,XIII,markers,8,part1,0.3,16,40,25.2
39.13164134920415,24.747308634774924,XIII,markers,8,part2,0.3,16,40,25.2
39.34956734471325,24.88291389135767,XIII,markers,1,part1,0.3,16,40,25.2
39.32884777010739,24.9062131222703,XIII,markers,1,part2,0.3,16,40,25.2
39.34742014102389,24.91958431184889,XIII,markers,2,part1,0.3,16,40,25.2
39.32887338063133,24.883576864916883,XIII,markers,2,part2,0.3,16,40,25.2
39.14322622515264,24.87027652157576,XIII,markers,3,part1,0.3,16,40,25.2
39.289052568483214,24.83601639220129,XIII,markers,3,part2,0.3,16,40,25.2
39.16149364973198,24.876226468617936,XIII,markers,4,part1,0.3,16,40,25.2
39.19675987461817,24.754939775030408,XIII,markers,4,part2,0.3,16,40,25.2
39.32042080521407,24.91037953202963,XIII,markers,5,part1,0.3,16,40,25.2
39.13850569354835,24.740126361681817,XIII,markers,5,part2,0.3,16,40,25.2
39.32980787962074,24.76636955798485,XIII,markers,6,part1,0.3,16,40,25.2
39.23468768876484,24.89449052197976,XIII,markers,6,part2,0.3,16,40,25.2
39.20133315068908,24.87899336619859,XIII,markers,7,part1,0.3,16,40,25.2
39.32612709564398,24.820167741436272,XIII,markers,7,part2,0.3,16,40,25.2
39.133518768555255,24.808830119032507,XIII,markers,8,part1,0.3,16,40,25.2
39.63811577525396,24.88730757791684,XIII,markers,8,part2,0.3,16,40,25.2
38.916782800435314,24.85021375802,XIII,markers,1,part1,0.3,16,40,25.2
39.3915661474041,24.819259104515684,XIII,markers,1,part2,0.3,16,40,25.2
39.35845733992936,24.92304757909286,XIII,markers,2,part1,0.3,16,40,25.2
39.37285149836587,24.917514913343965,XIII,markers,2,part2,0.3,16,40,25.2
39.08841006442968,24.85616445309496,XIII,markers,3,part1,0.3,16,40,25.2
39.071357482341554,24.913925777699056,XIII,markers,3,part2,0.3,16,40,25.2
39.3087439596738,24.90595310512857,XIII,markers,4,part1,0.3,16,40,25.2
39.02836484406663,24.88045567655065,XIII,markers,4,part2,0.3,16,40,25.2
39.42203858429002,24.905908313629844,XIII,markers,5,part1,0.3,16,40,25.2
39.274292044194894,24.899519208891668,XIII,markers,5,part2,0.3,16,40,25.2
39.33861199900315,24.820552420916663,XIII,markers,6,part1,0.3,16,40,25.2
39.46130939493064,24.893123080861116,XIII,markers,6,part2,0.3,16,40,25.2
39.07339220252676,24.86554941720556,XIII,markers,7,part1,0.3,16,40,25.2
39.37050738508174,24.838390275757146,XIII,markers,7,part2,0.3,16,40,25.2
38.780281653416,24.896473244303028,XIII,markers,8,part1,0.3,16,40,25.2
39.734048983772254,24.888903535899995,XIII,markers,8,part2,0.3,16,40,25.2
39.47744367609662,24.97280872354581,XIII,markers,1,part1,0.3,16,40,25.2
39.212681436065616,24.9523744395,XIII,markers,1,part2,0.3,16,40,25.2
39.29651944222011,24.907527655607527,XIII,markers,2,part1,0.3,16,40,25.2
39.50698025625562,25.00334773610356,XIII,markers,2,part2,0.3,16,40,25.2
39.03101635695521,24.915325172006497,XIII,markers,3,part1,0.3,16,40,25.2
39.137552644850864,24.898458041017165,XIII,markers,3,part2,0.3,16,40,25.2
39.22189621795094,24.961014648466858,XIII,markers,4,part1,0.3,16,40,25.2
39.42237175939459,24.85979165124916,XIII,markers,4,part2,0.3,16,40,25.2
39.25905231942985,24.890979417118665,XIII,markers,5,part1,0.3,16,40,25.2
39.280228451512485,24.925732471150003,XIII,markers,5,part2,0.3,16,40,25.2
39.364208216058586,24.95577269062684,XIII,markers,6,part1,0.3,16,40,25.2
39.36708165373288,24.83771462252903,XIII,markers,6,part2,0.3,16,40,25.2
39.207570277654256,24.85882724512546,XIII,markers,7,part1,0.3,16,40,25.2
39.237072638345744,24.8815217104213,XIII,markers,7,part2,0.3,16,40,25.2
38.99931369458342,24.99151036485625,XIII,markers,8,part1,0.3,16,40,25.2
39.45769082018455,24.780270934120345,XIII,markers,8,part2,0.3,16,40,25.2
70.06938958056354,82.33351189813014,XII,markers,1,part1,0.7,16,70,82.4
70.18482012567235,82.45925177832446,XII,markers,1,part2,0.7,16,70,82.4
69.86158328286831,82.05591866453288,XII,markers,2,part1,0.7,16,70,82.4
70.35838637219128,82.67956420166553,XII,markers,2,part2,0.7,16,70,82.4
70.0240557649291,82.13443625048365,XII,markers,3,part1,0.7,16,70,82.4
70.30152514665558,82.6466928170357,XII,markers,3,part2,0.7,16,70,82.4
70.12921132793073,82.1700031468235,XII,markers,4,part1,0.7,16,70,82.4
70.4122977286719,82.65335616615353,XII,markers,4,part2,0.7,16,70,82.4
69.89470250341638,82.06069771446874,XII,markers,5,part1,0.7,16,70,82.4
70.37734732297479,82.55271244496188,XII,markers,5,part2,0.7,16,70,82.4
69.80531229306808,82.12435739088804,XII,markers,6,part1,0.7,16,70,82.4
70.32699075791086,82.64789085439723,XII,markers,6,part2,0.7,16,70,82.4
69.84675364466071,82.17401825553333,XII,markers,7,part1,0.7,16,70,82.4
70.32394250722605,82.6344122648354,XII,markers,7,part2,0.7,16,70,82.4
69.9307590372072,82.13307817858401,XII,markers,8,part1,0.7,16,70,82.4
70.09839707585962,82.52330550948957,XII,markers,8,part2,0.7,16,70,82.4
70.04738532901064,82.46146948933249,XII,markers,1,part1,0.7,16,70,82.4
70.03238933129218,82.32321424449789,XII,markers,1,part2,0.7,16,70,82.4
69.97977251586295,82.273096321675,XII,markers,2,part1,0.7,16,70,82.4
70.01428224666326,82.29012102037238,XII,markers,2,part2,0.7,16,70,82.4
70.00570676171711,82.5114487980705,XII,markers,3,part1,0.7,16,70,82.4
70.10384246586202,82.36490336531818,XII,markers,3,part2,0.7,16,70,82.4
69.99364767182641,82.42042268823586,XII,markers,4,part1,0.7,16,70,82.4
70.0169794751079,82.4336706613867,XII,markers,4,part2,0.7,16,70,82.4
70.06049826117896,82.46611504137879,XII,markers,5,part1,0.7,16,70,82.4
69.99493621502934,82.38336489096193,XII,markers,5,part2,0.7,16,70,82.4
69.90124089703038,82.39533646584431,XII,markers,6,part1,0.7,16,70,82.4
70.10375562010452,82.34895585105556,XII,markers,6,part2,0.7,16,70,82.4
69.902132645946,82.35116948212125,XII,markers,7,part1,0.7,16,70,82.4
70.01467225760884,82.44836372435098,XII,markers,7,part2,0.7,16,70,82.4
70.00245537152531,82.39717125845014,XII,markers,8,part1,0.7,16,70,82.4
70.02487556702742,82.50403365979011,XII,markers,8,part2,0.7,16,70,82.4
69.79628741545953,82.0570194434,XII,markers,1,part1,0.7,16,70,82.4
70.38771316142193,82.42526320738943,XII,markers,1,part2,0.7,16,70,82.4
69.95415324605591,82.35415410923612,XII,markers,2,part1,0.7,16,70,82.4
69.7444540409808,82.11933285702872,XII,markers,2,part2,0.7,16,70,82.4
69.73337307135603,82.22246562914103,XII,markers,3,part1,0.7,16,70,82.4
70.1791853792716,82.65445328778918,XII,markers,3,part2,0.7,16,70,82.4
69.70697950887963,82.19956497798958,XII,markers,4,part1,0.7,16,70,82.4
70.0608825875104,82.57656906412141,XII,markers,4,part2,0.7,16,70,82.4
69.65194565294321,82.17507883478262,XII,markers,5,part1,0.7,16,70,82.4
70.02438605743905,82.41484256310251,XII,markers,5,part2,0.7,16,70,82.4
70.35218588627677,82.69748556878633,XII,markers,6,part1,0.7,16,70,82.4
69.7590035533424,82.18897628982519,XII,markers,6,part2,0.7,16,70,82.4
70.54516584463151,82.46813234241176,XII,markers,7,part1,0.7,16,70,82.4
69.81064379499999,82.12722855689655,XII,markers,7,part2,0.7,16,70,82.4
70.56962894720655,82.5912963326316,XII,markers,8,part1,0.7,16,70,82.4
69.84063854465488,82.08170819746069,XII,markers,8,part2,0.7,16,70,82.4
70.22823884668658,82.08799997731548,XII,markers,1,part1,0.7,16,70,82.4
70.11748120074532,82.32711956030626,XII,markers,1,part2,0.7,16,70,82.4
70.00490072526047,82.44167805494686,XII,markers,2,part1,0.7,16,70,82.4
70.10077120815986,82.29614020776683,XII,markers,2,part2,0.7,16,70,82.4
70.2231108328022,82.28718204705304,XII,markers,3,part1,0.7,16,70,82.4
70.08218402184143,82.38698548100369,XII,markers,3,part2,0.7,16,70,82.4
70.04354533345948,82.37035987251375,XII,markers,4,part1,0.7,16,70,82.4
70.1196463579206,82.3467862756151,XII,markers,4,part2,0.7,16,70,82.4
69.96680273297886,82.37837833864224,XII,markers,5,part1,0.7,16,70,82.4
70.067197445927,82.41550688793733,XII,markers,5,part2,0.7,16,70,82.4
70.00305311776374,82.39282010763803,XII,markers,6,part1,0.7,16,70,82.4
70.15880602378378,82.33754024045378,XII,markers,6,part2,0.7,16,70,82.4
70.11946951335312,82.32190264998985,XII,markers,7,part1,0.7,16,70,82.4
70.27863299989635,82.42820942193933,XII,markers,7,part2,0.7,16,70,82.4
70.10213695231958,82.26653911938097,XII,markers,8,part1,0.7,16,70,82.4
70.41790560950906,82.49988233053304,XII,markers,8,part2,0.7,16,70,82.4
70.12586033791008,82.33308930532792,XIV,markers,1,part1,0.3,16,70,82.4
70.12190052432337,82.32184435381784,XIV,markers,1,part2,0.3,16,70,82.4
70.05671941691305,82.29604111961956,XIV,markers,2,part1,0.3,16,70,82.4
70.12629051928435,82.30904165975734,XIV,markers,2,part2,0.3,16,70,82.4
70.11899727934785,82.4103682372182,XIV,markers,3,part1,0.3,16,70,82.4
70.17160933761144,82.36783319400635,XIV,markers,3,part2,0.3,16,70,82.4
70.30268432408415,82.49266144566828,XIV,markers,4,part1,0.3,16,70,82.4
70.12237136703779,82.42861330362756,XIV,markers,4,part2,0.3,16,70,82.4
70.10255050181202,82.34990122831428,XIV,markers,5,part1,0.3,16,70,82.4
70.09064250113455,82.30307629242668,XIV,markers,5,part2,0.3,16,70,82.4
70.03909326466096,82.36172775952083,XIV,markers,6,part1,0.3,16,70,82.4
70.12422404033333,82.3371612638167,XIV,markers,6,part2,0.3,16,70,82.4
