Angle (degrees),Height,Peça,Scan,Iteração,Part,stepdown,tool diameter,input angle,input height
39.8013971360355,24.91143832680848,NN(8),markers,3,part1,0.7,12,40.8152,25.7367
39.94599794557847,24.805349161462125,NN(8),markers,3,part2,0.7,12,40.8152,25.7367
39.94368168153136,24.89809144563132,NN(8),markers,4,part1,0.7,12,40.8152,25.7367
40.05887470933902,24.83187942190018,NN(8),markers,4,part2,0.7,12,40.8152,25.7367
39.92236075917644,24.977372975805007,NN(8),markers,5,part1,0.7,12,40.8152,25.7367
39.88277033055088,24.84481474581696,NN(8),markers,5,part2,0.7,12,40.8152,25.7367
40.191224170317525,24.9507988898,NN(8),markers,6,part1,0.7,12,40.8152,25.7367
39.75581426966687,24.98504186844445,NN(8),markers,6,part2,0.7,12,40.8152,25.7367
40.05154670147313,24.560106209649167,NN(8),markers,7,part1,0.7,12,40.8152,25.7367
40.07331341722632,24.8914565296153,NN(8),markers,7,part2,0.7,12,40.8152,25.7367
39.79212092560034,24.730383864451856,NN(8),markers,8,part1,0.7,12,40.8152,25.7367
39.89943290506381,24.68530549782963,NN(8),markers,8,part2,0.7,12,40.8152,25.7367
